STORUNST,FROR_CD,FRTP_CD,KOFTR_GROU,DMCLS_CD,AGCLS_CD,DNST_CD,HEIGHT,LDMARK_STN,MAP_LABEL,갱신년도,ETC_PCMTT,FRTP_NM,KOFTR_NM,DMCLS_NM,AGCLS_NM,DNST_NM,HEIGHT_NM,Shape_Leng,Shape_Area,Longitude,Latitude
1,1,1,16,3,8,A,10,J11116,AAH-38A,2025,,침엽수림,전나무,대경목,8영급,소,임분고 9m 이상 11m미만,1003.71511758,41646.9646754,128.29837926038252,38.24606634500031
1,1,1,16,3,9,B,10,J11116,AAH-39B,2025,,침엽수림,전나무,대경목,9영급,중,임분고 9m 이상 11m미만,358.202666008,6709.83471599,128.29904437829845,38.2320141336805
1,2,2,30,2,5,C,10,J12230,NEB-25C,2019,,활엽수림,기타활엽수,중경목,5영급,밀,임분고 9m 이상 11m미만,3472.09149958,102213.187173,128.29701646387574,38.24869034456652
1,2,2,30,2,6,C,10,J12230,NEB-26C,2019,,활엽수림,기타활엽수,중경목,6영급,밀,임분고 9m 이상 11m미만,941.352732316,19028.199254,128.29641571398034,38.24589158632111
1,2,2,30,2,6,C,10,J12230,NEB-26C,2019,,활엽수림,기타활엽수,중경목,6영급,밀,임분고 9m 이상 11m미만,4367.40171585,134604.593099,128.29928665650704,38.245624359219335
1,2,2,30,2,7,C,12,J12230,NEB-27C,2019,,활엽수림,기타활엽수,중경목,7영급,밀,임분고 11m 이상 13m미만,3187.64200329,144283.800632,128.29841441940988,38.22705825165552
1,2,2,30,2,7,C,10,J12230,NEB-27C,2025,,활엽수림,기타활엽수,중경목,7영급,밀,임분고 9m 이상 11m미만,4824.01576313,150671.641171,128.29693852452553,38.24040069868053
1,2,2,30,2,7,C,12,J12230,NEB-27C,2025,,활엽수림,기타활엽수,중경목,7영급,밀,임분고 11m 이상 13m미만,7868.59611348,393810.606759,128.29895056992422,38.23607402656281
1,2,2,32,2,5,C,10,J12232,NQM-25C,2025,,활엽수림,신갈나무,중경목,5영급,밀,임분고 9m 이상 11m미만,8974.52784308,342384.16755,128.29635195188845,38.228287999211545
1,2,2,34,2,5,C,12,J12234,NQQ-25C,2019,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 11m 이상 13m미만,840.664509175,26162.0047693,128.29696366442838,38.24041256359503
1,2,2,34,2,5,C,10,J12234,NQQ-25C,2019,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 9m 이상 11m미만,746.529696383,14841.6390927,128.2981937429569,38.24906140762685
1,2,2,34,2,5,C,10,J12234,NQQ-25C,2019,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 9m 이상 11m미만,573.15394294,10631.4025122,128.29751587849685,38.249697377787
1,2,2,34,2,6,C,10,J12234,NQQ-26C,2021,,활엽수림,기타참나무류,중경목,6영급,밀,임분고 9m 이상 11m미만,4981.06357289,160637.31511,128.29884849963497,38.24823352302277
1,2,2,34,2,6,C,12,J12234,NQQ-26C,,,활엽수림,기타참나무류,중경목,6영급,밀,임분고 11m 이상 13m미만,7542.00025871,386464.853881,128.29888082600957,38.23925821602022
1,2,2,34,2,6,C,10,J12234,NQQ-26C,2024,,활엽수림,기타참나무류,중경목,6영급,밀,임분고 9m 이상 11m미만,7996.56735997,242334.146747,128.29696771449522,38.244289597732404
1,2,3,77,2,4,C,12,J12377,NMM-24C,2025,,혼효림,침활혼효림,중경목,4영급,밀,임분고 11m 이상 13m미만,1819.91285335,69917.6776918,128.29653647885294,38.242591196542136
1,2,3,77,2,5,C,12,J12377,NMM-25C,2024,,혼효림,침활혼효림,중경목,5영급,밀,임분고 11m 이상 13m미만,2486.16710862,78066.2965163,128.29953503390652,38.23750896116571
1,2,2,34,2,7,C,18,J12234,NQQ-27C,2019,,활엽수림,기타참나무류,중경목,7영급,밀,임분고 17m 이상 19m미만,9606.40022079,285229.714937,128.29985953632757,38.225355822584945
1,2,2,30,2,7,C,10,J12230,NEB-27C,2025,,활엽수림,기타활엽수,중경목,7영급,밀,임분고 9m 이상 11m미만,9186.53614476,330652.248943,128.30046482929396,38.23144897463765
1,2,2,34,2,5,C,10,J12234,NQQ-25C,2025,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 9m 이상 11m미만,9120.93825392,461934.77486,128.3009085939302,38.23197194417373
1,1,1,16,2,5,A,08,J11116,AAH-25A,2025,,침엽수림,전나무,중경목,5영급,소,임분고 7m 이상 9m미만,594.232912079,12153.4430868,128.30816600388533,38.24773809613389
1,1,1,16,2,6,B,08,J11116,AAH-26B,2025,,침엽수림,전나무,중경목,6영급,중,임분고 7m 이상 9m미만,779.022677261,20604.573679,128.30336760294725,38.241536630888355
1,1,1,16,2,6,B,10,J11116,AAH-26B,2025,,침엽수림,전나무,중경목,6영급,중,임분고 9m 이상 11m미만,1115.24413951,23936.7235139,128.30970189639066,38.242333582543
1,1,1,16,3,7,B,12,J11116,AAH-37B,2025,,침엽수림,전나무,대경목,7영급,중,임분고 11m 이상 13m미만,1299.52531429,55447.8626299,128.30378596465937,38.23356850583524
1,1,1,16,3,7,C,14,J11116,AAH-37C,2025,,침엽수림,전나무,대경목,7영급,밀,임분고 13m 이상 15m미만,609.925807129,24718.0486462,128.3033677541939,38.23707748659376
1,1,1,16,3,7,C,10,J11116,AAH-37C,2025,,침엽수림,전나무,대경목,7영급,밀,임분고 9m 이상 11m미만,529.898100513,18606.0585062,128.30589070035595,38.23765871920015
1,1,1,16,3,8,A,10,J11116,AAH-38A,2025,,침엽수림,전나무,대경목,8영급,소,임분고 9m 이상 11m미만,1355.18964822,54823.8171525,128.30267349230445,38.245191732587905
1,2,1,11,2,4,C,14,J12111,NPD-24C,2019,,침엽수림,소나무,중경목,4영급,밀,임분고 13m 이상 15m미만,1610.82869561,43158.496461,128.32270252474996,38.22514119533035
1,2,1,11,2,4,C,12,J12111,NPD-24C,2019,,침엽수림,소나무,중경목,4영급,밀,임분고 11m 이상 13m미만,1118.12968004,49098.7157704,128.31825381335818,38.22573405075646
1,2,1,11,2,5,C,10,J12111,NPD-25C,2019,,침엽수림,소나무,중경목,5영급,밀,임분고 9m 이상 11m미만,396.408185557,6525.93258355,128.32392210219928,38.23362028588347
1,2,2,30,2,5,B,12,J12230,NEB-25B,2025,,활엽수림,기타활엽수,중경목,5영급,중,임분고 11m 이상 13m미만,5315.01315001,170638.992897,128.32304741062268,38.237956931233
1,2,2,30,2,5,C,10,J12230,NEB-25C,2019,,활엽수림,기타활엽수,중경목,5영급,밀,임분고 9m 이상 11m미만,3472.09149958,102213.187173,128.30069835203162,38.249808819425596
1,2,2,30,2,5,C,14,J12230,NEB-25C,2025,,활엽수림,기타활엽수,중경목,5영급,밀,임분고 13m 이상 15m미만,7784.99278523,304142.686084,128.32481516299532,38.24625753345681
1,2,2,30,2,5,C,10,J12230,NEB-25C,2024,,활엽수림,기타활엽수,중경목,5영급,밀,임분고 9m 이상 11m미만,5971.09817648,180355.318982,128.31102896308215,38.2476842746625
1,2,2,30,2,5,C,12,J12230,NEB-25C,2024,,활엽수림,기타활엽수,중경목,5영급,밀,임분고 11m 이상 13m미만,15126.5982341,488994.4448,128.3208018827481,38.24804624335054
1,2,2,30,2,5,C,26,J12230,NEB-25C,2025,,활엽수림,기타활엽수,중경목,5영급,밀,임분고 25m 이상 27m미만,13695.2979273,461848.776042,128.32336507637987,38.24169031001458
1,2,2,30,2,6,C,10,J12230,NEB-26C,2019,,활엽수림,기타활엽수,중경목,6영급,밀,임분고 9m 이상 11m미만,4367.40171585,134604.593099,128.30192872722455,38.24718406110742
1,2,2,30,2,6,C,10,J12230,NEB-26C,2024,,활엽수림,기타활엽수,중경목,6영급,밀,임분고 9m 이상 11m미만,11604.6922302,449519.820536,128.31395706853917,38.240824214696346
1,2,2,30,2,7,B,12,J12230,NEB-27B,2019,,활엽수림,기타활엽수,중경목,7영급,중,임분고 11m 이상 13m미만,3691.68217221,139936.530722,128.3243289529709,38.229247766643795
1,2,2,30,2,7,C,08,J12230,NEB-27C,2019,,활엽수림,기타활엽수,중경목,7영급,밀,임분고 7m 이상 9m미만,1259.07658098,24124.3296471,128.30055820183912,38.225479615265876
1,2,2,30,2,7,C,10,J12230,NEB-27C,2021,,활엽수림,기타활엽수,중경목,7영급,밀,임분고 9m 이상 11m미만,2048.32778689,71351.406704,128.30253902160175,38.22542980813477
1,2,2,30,2,7,C,12,J12230,NEB-27C,2019,,활엽수림,기타활엽수,중경목,7영급,밀,임분고 11m 이상 13m미만,1820.5205173,48167.8571291,128.3206316200276,38.22616605590354
1,2,2,30,2,7,C,12,J12230,NEB-27C,2019,,활엽수림,기타활엽수,중경목,7영급,밀,임분고 11m 이상 13m미만,4220.30316859,171928.135658,128.3131110227431,38.22639660237408
1,2,2,30,2,7,C,12,J12230,NEB-27C,2019,,활엽수림,기타활엽수,중경목,7영급,밀,임분고 11m 이상 13m미만,3187.64200329,144283.800632,128.3002922155197,38.22796538647999
1,2,2,30,2,7,C,14,J12230,NEB-27C,2019,,활엽수림,기타활엽수,중경목,7영급,밀,임분고 13m 이상 15m미만,1968.70417393,52091.0156451,128.3024475309143,38.22799170243838
1,2,2,30,2,7,C,16,J12230,NEB-27C,2021,,활엽수림,기타활엽수,중경목,7영급,밀,임분고 15m 이상 17m미만,3348.30223618,128638.159972,128.30653897884412,38.227326668284526
1,2,2,30,2,7,C,12,J12230,NEB-27C,2019,,활엽수림,기타활엽수,중경목,7영급,밀,임분고 11m 이상 13m미만,8803.47824294,309372.284274,128.3185011478382,38.231158450981674
1,2,2,30,2,7,C,12,J12230,NEB-27C,2019,,활엽수림,기타활엽수,중경목,7영급,밀,임분고 11m 이상 13m미만,5178.13631405,162103.462422,128.32333019493754,38.23487548654222
1,2,2,30,2,7,C,12,J12230,NEB-27C,2025,,활엽수림,기타활엽수,중경목,7영급,밀,임분고 11m 이상 13m미만,5985.80809658,257099.255718,128.3155284707214,38.23525395320032
1,2,2,30,2,7,C,10,J12230,NEB-27C,2025,,활엽수림,기타활엽수,중경목,7영급,밀,임분고 9m 이상 11m미만,4824.01576313,150671.641171,128.30271945361324,38.24093229682392
1,2,2,30,2,7,C,10,J12230,NEB-27C,2019,,활엽수림,기타활엽수,중경목,7영급,밀,임분고 9m 이상 11m미만,3392.63167776,104990.50305,128.31951035597203,38.24142584310975
1,2,2,30,2,7,C,12,J12230,NEB-27C,2025,,활엽수림,기타활엽수,중경목,7영급,밀,임분고 11m 이상 13m미만,7868.59611348,393810.606759,128.30350291453578,38.23499555839726
1,2,2,32,2,5,C,16,J12232,NQM-25C,2019,,활엽수림,신갈나무,중경목,5영급,밀,임분고 15m 이상 17m미만,1149.8864045,27795.3972368,128.3232587969885,38.22541416308652
1,2,2,32,2,5,C,12,J12232,NQM-25C,2025,,활엽수림,신갈나무,중경목,5영급,밀,임분고 11m 이상 13m미만,3042.05097949,92416.5114534,128.32477619121423,38.22712944493387
1,2,2,32,2,5,C,12,J12232,NQM-25C,2019,,활엽수림,신갈나무,중경목,5영급,밀,임분고 11m 이상 13m미만,1864.43825643,71574.1334819,128.3127021283463,38.241996724073914
1,2,2,32,2,5,C,14,J12232,NQM-25C,2025,,활엽수림,신갈나무,중경목,5영급,밀,임분고 13m 이상 15m미만,10278.0874095,387578.43435,128.31896881965744,38.23949274118716
1,2,2,32,2,5,C,10,J12232,NQM-25C,2019,,활엽수림,신갈나무,중경목,5영급,밀,임분고 9m 이상 11m미만,3562.79717158,149920.938687,128.3056228838029,38.24483190987873
1,2,2,32,2,5,C,10,J12232,NQM-25C,2025,,활엽수림,신갈나무,중경목,5영급,밀,임분고 9m 이상 11m미만,8974.52784308,342384.16755,128.30498553693113,38.230820475670356
1,2,2,32,2,5,C,08,J12232,NQM-25C,2024,,활엽수림,신갈나무,중경목,5영급,밀,임분고 7m 이상 9m미만,5832.47452546,295407.315587,128.30683220697253,38.249603344238466
1,2,2,34,2,5,C,08,J12234,NQQ-25C,2019,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 7m 이상 9m미만,684.868714077,14646.772176,128.31962414863295,38.240693044760704
1,2,2,34,2,5,C,12,J12234,NQQ-25C,2019,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 11m 이상 13m미만,1441.95940086,38867.7255827,128.3241520850182,38.24133284669797
1,2,2,34,2,5,C,18,J12234,NQQ-25C,2019,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 17m 이상 19m미만,9267.94850792,360718.16671,128.32205269317012,38.243899417838016
1,2,2,34,2,5,C,12,J12234,NQQ-25C,2025,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 11m 이상 13m미만,8574.03796846,275712.682977,128.32018901904044,38.235366227184606
1,2,2,34,2,5,C,12,J12234,NQQ-25C,2024,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 11m 이상 13m미만,10401.4765712,417048.588998,128.31604545719705,38.2461715481243
1,2,2,34,2,6,C,12,J12234,NQQ-26C,2019,,활엽수림,기타참나무류,중경목,6영급,밀,임분고 11m 이상 13m미만,2745.1038805,104564.956378,128.31832976999775,38.231324483061215
1,2,2,34,2,6,C,12,J12234,NQQ-26C,2019,,활엽수림,기타참나무류,중경목,6영급,밀,임분고 11m 이상 13m미만,9081.05591917,392380.598623,128.32252553350796,38.233566267699295
1,2,2,34,2,6,C,12,J12234,NQQ-26C,2019,,활엽수림,기타참나무류,중경목,6영급,밀,임분고 11m 이상 13m미만,628.066487854,17056.812678,128.3053249440871,38.24541133715895
1,2,2,34,2,6,C,10,J12234,NQQ-26C,2019,,활엽수림,기타참나무류,중경목,6영급,밀,임분고 9m 이상 11m미만,2545.56507238,82589.6862981,128.30921191879924,38.246988362354266
1,2,2,34,2,6,C,10,J12234,NQQ-26C,2021,,활엽수림,기타참나무류,중경목,6영급,밀,임분고 9m 이상 11m미만,4981.06357289,160637.31511,128.30305927196392,38.24868935750953
1,2,2,34,2,6,C,12,J12234,NQQ-26C,,,활엽수림,기타참나무류,중경목,6영급,밀,임분고 11m 이상 13m미만,7542.00025871,386464.853881,128.30738852391144,38.237345671456055
1,2,2,34,2,6,C,10,J12234,NQQ-26C,2024,,활엽수림,기타참나무류,중경목,6영급,밀,임분고 9m 이상 11m미만,7996.56735997,242334.146747,128.30356198442882,38.242226973306096
1,2,2,34,2,7,C,10,J12234,NQQ-27C,2021,,활엽수림,기타참나무류,중경목,7영급,밀,임분고 9m 이상 11m미만,1944.89145113,75838.0352593,128.31949824203522,38.225609838984134
1,2,2,34,2,7,C,16,J12234,NQQ-27C,2019,,활엽수림,기타참나무류,중경목,7영급,밀,임분고 15m 이상 17m미만,1178.48250094,41980.2964724,128.30608799088753,38.227932363578844
1,2,2,34,2,7,C,12,J12234,NQQ-27C,2019,,활엽수림,기타참나무류,중경목,7영급,밀,임분고 11m 이상 13m미만,4917.38742393,238608.624096,128.31999042619856,38.228302958245735
1,2,2,34,2,7,C,10,J12234,NQQ-27C,2025,,활엽수림,기타참나무류,중경목,7영급,밀,임분고 9m 이상 11m미만,2757.37570544,108471.606307,128.31445884704888,38.23645973204433
1,2,3,77,2,4,C,16,J12377,NMM-24C,2019,,혼효림,침활혼효림,중경목,4영급,밀,임분고 15m 이상 17m미만,1175.82424296,30698.8773582,128.32404062859504,38.22610731469007
1,2,3,77,2,4,C,12,J12377,NMM-24C,2019,,혼효림,침활혼효림,중경목,4영급,밀,임분고 11m 이상 13m미만,1398.15459769,72394.9948718,128.304604683968,38.243638669990574
1,2,3,77,2,5,C,14,J12377,NMM-25C,2019,,혼효림,침활혼효림,중경목,5영급,밀,임분고 13m 이상 15m미만,1949.24474452,81412.8599956,128.31413523673072,38.22696924774788
1,2,3,77,2,5,C,12,J12377,NMM-25C,2019,,혼효림,침활혼효림,중경목,5영급,밀,임분고 11m 이상 13m미만,1303.39200783,52786.0419478,128.31447663127824,38.23107157731478
1,2,3,77,2,5,C,30,J12377,NMM-25C,2019,,혼효림,침활혼효림,중경목,5영급,밀,임분고 29m 이상 31m미만,3294.47208194,143684.902586,128.3127220598543,38.24946586084513
1,2,3,77,2,5,C,12,J12377,NMM-25C,2024,,혼효림,침활혼효림,중경목,5영급,밀,임분고 11m 이상 13m미만,2486.16710862,78066.2965163,128.3025951099158,38.236027383527045
1,2,2,30,2,5,C,14,J12230,NEB-25C,2025,,활엽수림,기타활엽수,중경목,5영급,밀,임분고 13m 이상 15m미만,4517.87676312,115415.647173,128.32438255436261,38.22543104571158
1,2,2,34,2,7,C,18,J12234,NQQ-27C,2019,,활엽수림,기타참나무류,중경목,7영급,밀,임분고 17m 이상 19m미만,9606.40022079,285229.714937,128.30241187344706,38.22656700982197
1,2,2,34,2,7,C,12,J12234,NQQ-27C,2019,,활엽수림,기타참나무류,중경목,7영급,밀,임분고 11m 이상 13m미만,8366.1427816,346913.127302,128.30975789042813,38.228800730455724
1,1,1,13,2,6,A,08,J11113,ALL-26A,2019,,침엽수림,낙엽송,중경목,6영급,소,임분고 7m 이상 9m미만,252.790250429,2484.97446723,128.3478847813502,38.229865153748314
1,1,1,13,2,6,A,26,J11113,ALL-26A,2019,,침엽수림,낙엽송,중경목,6영급,소,임분고 25m 이상 27m미만,811.386479862,9519.57267651,128.348824764693,38.23167718684304
1,1,1,13,2,6,B,34,J11113,ALL-26B,2019,,침엽수림,낙엽송,중경목,6영급,중,임분고 33m 이상 35m미만,614.054636155,10201.530347,128.34069002306813,38.232096069631964
1,1,1,13,3,5,C,10,J11113,ALL-35C,2023,,침엽수림,낙엽송,대경목,5영급,밀,임분고 9m 이상 11m미만,264.535981577,3795.77931724,128.3452179606295,38.23713974892728
1,1,1,13,3,5,C,40,J11113,ALL-35C,2024,2017영상판독,침엽수림,낙엽송,대경목,5영급,밀,임분고 39m 이상,1471.53935638,44057.4521916,128.3453344976102,38.233933538533755
1,1,1,13,3,5,C,28,J11113,ALL-35C,2024,2017영상판독,침엽수림,낙엽송,대경목,5영급,밀,임분고 27m 이상 29m미만,1443.78639354,24912.4763167,128.34293402511298,38.23711281013481
1,2,1,11,2,4,B,12,J12111,NPD-24B,2019,,침엽수림,소나무,중경목,4영급,중,임분고 11m 이상 13m미만,816.89200078,17120.9672853,128.33032072319503,38.225118948071405
1,2,1,11,2,4,B,12,J12111,NPD-24B,2019,,침엽수림,소나무,중경목,4영급,중,임분고 11m 이상 13m미만,378.737899184,5495.3447374,128.3415608248939,38.22611404442241
1,2,1,11,2,4,B,12,J12111,NPD-24B,2019,,침엽수림,소나무,중경목,4영급,중,임분고 11m 이상 13m미만,421.359125246,7317.36546891,128.32810207556017,38.228131774966116
1,2,1,11,2,4,B,10,J12111,NPD-24B,2019,,침엽수림,소나무,중경목,4영급,중,임분고 9m 이상 11m미만,324.0408147,6566.92874177,128.33987117510844,38.228103044653494
1,2,1,11,2,4,B,12,J12111,NPD-24B,2019,,침엽수림,소나무,중경목,4영급,중,임분고 11m 이상 13m미만,476.71935479,7416.37140601,128.3395982532139,38.249520830650006
1,2,1,11,2,5,B,14,J12111,NPD-25B,2019,,침엽수림,소나무,중경목,5영급,중,임분고 13m 이상 15m미만,347.581426181,6605.26656567,128.34920470164303,38.24623807410475
1,2,1,11,2,5,B,12,J12111,NPD-25B,2019,,침엽수림,소나무,중경목,5영급,중,임분고 11m 이상 13m미만,454.564642341,8902.88696899,128.34273317674533,38.2483043062977
1,2,1,11,2,5,C,12,J12111,NPD-25C,2019,,침엽수림,소나무,중경목,5영급,밀,임분고 11m 이상 13m미만,837.363597639,18274.6634533,128.34889387550032,38.236669133691365
1,2,1,11,2,5,C,14,J12111,NPD-25C,2019,,침엽수림,소나무,중경목,5영급,밀,임분고 13m 이상 15m미만,1103.50911926,24746.1673743,128.34921026363446,38.23897168154655
1,2,1,11,2,5,C,14,J12111,NPD-25C,2019,,침엽수림,소나무,중경목,5영급,밀,임분고 13m 이상 15m미만,1361.91882333,26079.1632818,128.34776215552822,38.246073937392694
1,2,1,11,2,6,C,10,J12111,NPD-26C,2019,,침엽수림,소나무,중경목,6영급,밀,임분고 9m 이상 11m미만,383.803476146,5751.10054011,128.34800871342657,38.225679678794215
1,2,1,11,2,6,C,34,J12111,NPD-26C,2019,,침엽수림,소나무,중경목,6영급,밀,임분고 33m 이상 35m미만,1031.05087633,19538.8204248,128.3490697035977,38.23517472172918
1,2,1,11,2,7,C,10,J12111,NPD-27C,2019,,침엽수림,소나무,중경목,7영급,밀,임분고 9m 이상 11m미만,573.047034062,11385.4063591,128.34636818709498,38.22654606386785
1,2,2,30,1,3,C,14,J12230,NEB-13C,,,활엽수림,기타활엽수,소경목,3영급,밀,임분고 13m 이상 15m미만,641.132759738,20250.8239582,128.34094532794984,38.246857952603854
